date,corr60
2024-07-09,0.8011990560099856
2024-07-10,0.7962838109802558
2024-07-11,0.7954686984538992
2024-07-12,0.7956419188861216
2024-07-13,0.8002036969750962
2024-07-14,0.7958171711343361
2024-07-15,0.8074150895883604
2024-07-16,0.8135226093283252
2024-07-17,0.8083800131553686
2024-07-18,0.8104479315963967
2024-07-19,0.8095549518800422
2024-07-20,0.796413806072176
2024-07-21,0.8229081744105242
2024-07-22,0.8226363449297655
2024-07-23,0.8484988987260137
2024-07-24,0.8627161704915268
2024-07-25,0.8517589988491456
2024-07-26,0.8326250187620556
2024-07-27,0.8349609050008455
2024-07-28,0.8350657420698128
2024-07-29,0.8346132397222181
2024-07-30,0.8065810813140529
2024-07-31,0.8107714674370959
2024-08-01,0.8146986377627148
2024-08-02,0.8143231518076869
2024-08-03,0.8419407246629874
2024-08-04,0.8426298712150304
2024-08-05,0.8623856729508319
2024-08-06,0.8554612085754607
2024-08-07,0.8469186808765873
2024-08-08,0.8453715415566272
2024-08-09,0.8675794901575942
2024-08-10,0.8677972602880158
2024-08-11,0.8655542823224925
2024-08-12,0.8608695731143821
2024-08-13,0.8575052982810273
2024-08-14,0.8551619566958799
2024-08-15,0.8550271979565247
2024-08-16,0.856359717445086
2024-08-17,0.8555389477847402
2024-08-18,0.8576063931606056
2024-08-19,0.8543984790272509
2024-08-20,0.8503131811216962
2024-08-21,0.852457503874436
2024-08-22,0.8526773450819926
2024-08-23,0.8514243293445876
2024-08-24,0.8584123478284452
2024-08-25,0.8582686531192673
2024-08-26,0.8593357120618297
2024-08-27,0.8597723412071334
2024-08-28,0.870076233741922
2024-08-29,0.8652060765530699
2024-08-30,0.8636644254447859
2024-08-31,0.8636180741009343
2024-09-01,0.864680569571264
2024-09-02,0.8633722663489707
2024-09-03,0.8620332836591081
2024-09-04,0.8681519082316606
2024-09-05,0.8696155563494934
2024-09-06,0.8653679159821891
2024-09-07,0.8650574903873305
2024-09-08,0.8645164064102435
2024-09-09,0.8660940516783974
2024-09-10,0.8658794509705521
2024-09-11,0.8652523575081674
2024-09-12,0.8653085789654696
2024-09-13,0.8631944358897691
2024-09-14,0.858764130441069
2024-09-15,0.8582526176055242
2024-09-16,0.859293942452538
2024-09-17,0.8591381215394541
2024-09-18,0.8601594188769563
2024-09-19,0.8610564518024523
2024-09-20,0.8621203584848818
2024-09-21,0.8551417010743954
2024-09-22,0.8585265243723592
2024-09-23,0.8594941622700356
2024-09-24,0.86919834095717
2024-09-25,0.8676608307108721
2024-09-26,0.8690103499100662
2024-09-27,0.8682425498350359
2024-09-28,0.8822491989238275
2024-09-29,0.8821998287308058
2024-09-30,0.8827078742580456
2024-10-01,0.8794648057465431
2024-10-02,0.8760922601607317
2024-10-03,0.8740529089459298
2024-10-04,0.8516809226046559
2024-10-05,0.8653385209099861
2024-10-06,0.8739113506324383
2024-10-07,0.8776106692886831
2024-10-08,0.8514832016347154
2024-10-09,0.8490980190152674
2024-10-10,0.850883288666711
2024-10-11,0.8539990483924501
2024-10-12,0.8648968744293208
2024-10-13,0.8698065205602187
2024-10-14,0.8711217178868956
2024-10-15,0.8782987002877797
2024-10-16,0.8749887040335896
2024-10-17,0.8749451328293051
2024-10-18,0.8822626094283214
2024-10-19,0.8890801001452139
2024-10-20,0.8865357727382189
2024-10-21,0.8856744773796323
2024-10-22,0.8895278343209556
2024-10-23,0.8892121541802933
2024-10-24,0.8838405139590066
2024-10-25,0.8804663377614955
2024-10-26,0.8810652556519474
2024-10-27,0.860433294250586
2024-10-28,0.8714017020581631
2024-10-29,0.8748960680648461
2024-10-30,0.8704051105441545
2024-10-31,0.8697950200090159
2024-11-01,0.866535499634222
2024-11-02,0.8642653956570637
2024-11-03,0.850225100621592
2024-11-04,0.846113954510562
2024-11-05,0.8451843790734741
2024-11-06,0.8352917034750891
2024-11-07,0.8473674682770218
2024-11-08,0.8440891954321966
2024-11-09,0.8437688368352155
2024-11-10,0.8319482927095995
2024-11-11,0.8246805784934756
2024-11-12,0.7883009058677376
2024-11-13,0.7883577671899852
2024-11-14,0.7688673510446112
2024-11-15,0.7655978267336269
2024-11-16,0.7578725758014128
2024-11-17,0.7578683927456967
2024-11-18,0.7559977783827779
2024-11-19,0.7530396957064147
2024-11-20,0.7636932004496578
2024-11-21,0.7534770525257849
2024-11-22,0.7533120195636761
2024-11-23,0.7582207887986034
2024-11-24,0.7485832382683234
2024-11-25,0.7419829779194729
2024-11-26,0.697499399224524
2024-11-27,0.7037449911922011
2024-11-28,0.7121866624233572
2024-11-29,0.7122202433386209
2024-11-30,0.7154925725485131
2024-12-01,0.6897889540826238
2024-12-02,0.688653068030543
2024-12-03,0.6947433703963484
2024-12-04,0.6938838695571667
2024-12-05,0.695352015253018
2024-12-06,0.6900474112052516
2024-12-07,0.6853872091947286
2024-12-08,0.6885121566730823
2024-12-09,0.6801382024351594
2024-12-10,0.6845552396630715
2024-12-11,0.690084506505157
2024-12-12,0.7009685819973035
2024-12-13,0.6925863403675548
2024-12-14,0.671102955125467
2024-12-15,0.6767228883643973
2024-12-16,0.6799642155095216
2024-12-17,0.6787544623434579
2024-12-18,0.6813322510065642
2024-12-19,0.6991454044506631
2024-12-20,0.7148191977913038
2024-12-21,0.7079896347345154
2024-12-22,0.707549648767787
2024-12-23,0.7108579630889177
2024-12-24,0.7022198587179463
2024-12-25,0.6981894703147644
2024-12-26,0.6988544936347696
2024-12-27,0.7025566952369404
2024-12-28,0.6985260891542195
2024-12-29,0.7012084796209901
2024-12-30,0.6958925032460939
2024-12-31,0.69722271692552
2025-01-01,0.6956223939556858
2025-01-02,0.6949084597716225
2025-01-03,0.6948498569939325
2025-01-04,0.688399476775465
2025-01-05,0.6843470641486702
2025-01-06,0.636091097987699
2025-01-07,0.6373702929014514
2025-01-08,0.6733681178830719
2025-01-09,0.6845704656520704
2025-01-10,0.686142275082903
2025-01-11,0.712709816389224
2025-01-12,0.7093914541410403
2025-01-13,0.7340709583010314
2025-01-14,0.7202259787635344
2025-01-15,0.7378517928772953
2025-01-16,0.7479011753205549
2025-01-17,0.7447124424492181
2025-01-18,0.747040870977557
2025-01-19,0.7474321041131992
2025-01-20,0.7719876050112519
2025-01-21,0.7629945090883158
2025-01-22,0.7649196565028726
2025-01-23,0.7759520434677702
2025-01-24,0.7725628801098003
2025-01-25,0.8177034346066882
2025-01-26,0.812040755774832
2025-01-27,0.805680231964607
2025-01-28,0.8045671456534952
2025-01-29,0.8025149643409736
2025-01-30,0.814907107080901
2025-01-31,0.8035986990322158
2025-02-01,0.7763349578748799
2025-02-02,0.7716145833120227
2025-02-03,0.8021859162319692
2025-02-04,0.7866938513050293
2025-02-05,0.7884392437586436
2025-02-06,0.7803512862298719
2025-02-07,0.7794168905391728
2025-02-08,0.7776500966161375
2025-02-09,0.7754318233666553
2025-02-10,0.7624629402388923
2025-02-11,0.7743870950675396
2025-02-12,0.7763502428925495
2025-02-13,0.7801695879848018
2025-02-14,0.7731737838196806
2025-02-15,0.7789668528639345
2025-02-16,0.7791317017467023
2025-02-17,0.7687255092751827
2025-02-18,0.7511812076056131
2025-02-19,0.7485157174734969
2025-02-20,0.7535659926299032
2025-02-21,0.7548501198225576
2025-02-22,0.7712409062997986
2025-02-23,0.7610407398014826
2025-02-24,0.7577364497706639
2025-02-25,0.7642589960181662
2025-02-26,0.7456517334040954
2025-02-27,0.7545605970241426
2025-02-28,0.7673317041184532
2025-03-01,0.766153500244894
2025-03-02,0.7565017762434999
2025-03-03,0.7916945737469925
2025-03-04,0.8391265095820629
2025-03-05,0.8466513687923184
2025-03-06,0.8494015316809167
2025-03-07,0.8506864025684684
2025-03-08,0.8510899047867111
2025-03-09,0.8408253238755429
2025-03-10,0.8496475392148868
2025-03-11,0.8446745139303868
2025-03-12,0.8465760774651924
2025-03-13,0.8471740741415358
2025-03-14,0.8428982174517451
2025-03-15,0.8463069203301549
2025-03-16,0.844078515886952
2025-03-17,0.8407892740486765
2025-03-18,0.8416855102322308
2025-03-19,0.8381979205412161
2025-03-20,0.845253496188925
2025-03-21,0.8439814941747273
2025-03-22,0.843694120580171
2025-03-23,0.8424549136165143
2025-03-24,0.8387410948973768
2025-03-25,0.8413116519449177
2025-03-26,0.8429598534538606
2025-03-27,0.8439009414887029
2025-03-28,0.8432361208192113
2025-03-29,0.8466842842678932
2025-03-30,0.8466868555124961
2025-03-31,0.8472518977592058
2025-04-01,0.8523760169018889
2025-04-02,0.8668297130532091
2025-04-03,0.870032200042386
2025-04-04,0.8597270995706034
2025-04-05,0.8771493692129869
2025-04-06,0.8759858901070927
2025-04-07,0.8854250778262042
2025-04-08,0.8820907543197126
2025-04-09,0.8912481589976055
2025-04-10,0.9064149910320216
2025-04-11,0.9067946240673943
2025-04-12,0.9015792757780913
2025-04-13,0.9018635254899812
2025-04-14,0.9002868754461029
2025-04-15,0.9017006392102067
2025-04-16,0.9014271195563508
2025-04-17,0.9006939720371767
2025-04-18,0.9011526860472405
2025-04-19,0.9032252416234203
2025-04-20,0.9024490217430837
2025-04-21,0.8996187087500153
2025-04-22,0.8955114448997575
2025-04-23,0.9021101460033464
2025-04-24,0.9044127487155694
2025-04-25,0.9062867352192521
2025-04-26,0.908043412768311
2025-04-27,0.9203515119951282
2025-04-28,0.9195254871826133
2025-04-29,0.9183939764777168
2025-04-30,0.9176946160532019
2025-05-01,0.9238670051794793
2025-05-02,0.9172099620245434
2025-05-03,0.8945372974640873
2025-05-04,0.888524054251491
2025-05-05,0.8876096933544239
2025-05-06,0.8861520052912257
2025-05-07,0.8865346108753498
2025-05-08,0.8904595490233479
2025-05-09,0.8565754283648334
2025-05-10,0.8316339995952501
2025-05-11,0.8317052837147907
2025-05-12,0.8334591968880645
2025-05-13,0.8393521965019014
2025-05-14,0.8336015766685221
2025-05-15,0.8324663119693735
2025-05-16,0.8313177569341771
2025-05-17,0.8329203572808762
2025-05-18,0.8349147869852778
2025-05-19,0.8270107423636265
2025-05-20,0.8279085663731828
2025-05-21,0.8278402467373378
2025-05-22,0.8230712731530542
2025-05-23,0.8289181618554835
2025-05-24,0.8328540195371766
2025-05-25,0.8329981365792299
2025-05-26,0.8323603087322609
2025-05-27,0.8319536255312052
2025-05-28,0.8249680299785352
2025-05-29,0.8169439513865121
2025-05-30,0.8203951094681519
2025-05-31,0.8244034899417999
2025-06-01,0.8240977396641241
2025-06-02,0.8216327236010378
2025-06-03,0.8207969761423604
2025-06-04,0.8224155328744729
2025-06-05,0.8219574363988078
2025-06-06,0.8076851425320818
2025-06-07,0.8173438146367891
2025-06-08,0.7912312780727334
2025-06-09,0.7498583409843368
2025-06-10,0.7504787699922378
2025-06-11,0.7650010287344189
2025-06-12,0.7616001073537804
2025-06-13,0.7881594489853928
2025-06-14,0.7886863151361215
2025-06-15,0.7867003804156222
2025-06-16,0.7895155077246105
2025-06-17,0.7890286710920473
2025-06-18,0.7902809431704704
2025-06-19,0.7908784825837273
2025-06-20,0.80292979598867
2025-06-21,0.8149825437122201
2025-06-22,0.796260919348516
2025-06-23,0.7967803482092802
2025-06-24,0.8062302106137507
2025-06-25,0.8063085916178366
2025-06-26,0.8047785659061559
2025-06-27,0.8033000656797654
2025-06-28,0.8026599343501568
2025-06-29,0.8018705644795677
2025-06-30,0.8045307853295937
2025-07-01,0.8047862872169295
2025-07-02,0.8071144947054218
2025-07-03,0.8145687997856728
2025-07-04,0.8135672328550281
2025-07-05,0.8158003944609278
2025-07-06,0.8265683765350077
2025-07-07,0.829693341630749
2025-07-08,0.8067129877906682
2025-07-09,0.8352766997125064
2025-07-10,0.846244341190494
2025-07-11,0.8510283664964003
2025-07-12,0.8436156868847289
2025-07-13,0.8580532587199313
2025-07-14,0.8600038428800924
2025-07-15,0.8613510853601323
2025-07-16,0.8298005652919109
2025-07-17,0.8156986085846971
2025-07-18,0.8266261173243252
2025-07-19,0.8239718540747311
2025-07-20,0.8221420421826585
2025-07-21,0.8326626380545055
2025-07-22,0.829434718597781
2025-07-23,0.8095817580746183
2025-07-24,0.8073589175797254
2025-07-25,0.7993523549974585
2025-07-26,0.7990626738195976
2025-07-27,0.8015414150174427
2025-07-28,0.812186430607239
2025-07-29,0.8082937377668712
2025-07-30,0.7998559702047771
2025-07-31,0.7992492692554761
2025-08-01,0.8070608536762789
2025-08-02,0.8127132551001194
2025-08-03,0.8098153434084002
2025-08-04,0.8109767696633609
2025-08-05,0.7817509632502929
2025-08-06,0.7796754337295426
2025-08-07,0.7900240161092441
2025-08-08,0.7942603821274153
2025-08-09,0.7690805984605442
2025-08-10,0.7588996870917404
2025-08-11,0.7263953586752119
2025-08-12,0.6746147342278882
2025-08-13,0.6560165165472805
2025-08-14,0.653418746849655
2025-08-15,0.6562738928151145
2025-08-16,0.6625957783657929
2025-08-17,0.6555784171989242
2025-08-18,0.6588991725020606
2025-08-19,0.6592512218881664
2025-08-20,0.669494066794973
2025-08-21,0.6697920302949228
2025-08-22,0.6731540446108583
2025-08-23,0.6712412449406425
2025-08-24,0.6690220577841851
2025-08-25,0.6760484993946371
2025-08-26,0.6976154959964432
2025-08-27,0.701854591329243
2025-08-28,0.7039360396328435
2025-08-29,0.6985916056010729
2025-08-30,0.7041276303597404
2025-08-31,0.701060915511507
2025-09-01,0.6884673188262536
2025-09-02,0.67496194601536
2025-09-03,0.656936266797689
2025-09-04,0.6595591707412873
2025-09-05,0.660785985206931
2025-09-06,0.657450587207696
2025-09-07,0.6552623886995469
2025-09-08,0.6378617414315955
2025-09-09,0.622266629589389
2025-09-10,0.6328844211299555
2025-09-11,0.623957595395896
2025-09-12,0.6306337754227198
2025-09-13,0.6282519682308596
2025-09-14,0.6477784892477302
2025-09-15,0.6535470152048193
2025-09-16,0.6409058892898278
2025-09-17,0.6298339878347369
2025-09-18,0.6303169185563254
2025-09-19,0.6338040175550766
2025-09-20,0.6392870604302149
2025-09-21,0.651150353604859
2025-09-22,0.6591985506238642
2025-09-23,0.6773051689727192
2025-09-24,0.6772406509799422
2025-09-25,0.6698058953407138
2025-09-26,0.675766420707463
2025-09-27,0.6687763203572763
2025-09-28,0.667224383803427
2025-09-29,0.6721055755087648
2025-09-30,0.6636262867356626
2025-10-01,0.6506558551214915
2025-10-02,0.6643909142968059
2025-10-03,0.6643029754594996
2025-10-04,0.6748316134975343
2025-10-05,0.6716403733913062
2025-10-06,0.6682079242805309
2025-10-07,0.66119009209737
2025-10-08,0.6832649449624785
2025-10-09,0.7002921610679141
2025-10-10,0.7240510781302916
2025-10-11,0.8067755116413194
2025-10-12,0.8258926839900413
2025-10-13,0.8474584779010477
2025-10-14,0.8525732063983789
2025-10-15,0.8536193528259145
2025-10-16,0.8550770783136986
2025-10-17,0.8541127398043302
2025-10-18,0.8538187234010894
2025-10-19,0.8482961742787097
2025-10-20,0.8464858239348976
2025-10-21,0.8401119987939499
2025-10-22,0.8532314242353507
2025-10-23,0.8587418846286304
2025-10-24,0.8618443601658375
2025-10-25,0.8552513789942872
2025-10-26,0.8535663909259966
2025-10-27,0.8618091351072736
2025-10-28,0.8631089096575331
2025-10-29,0.8672054819064922
2025-10-30,0.8657656907363676
2025-10-31,0.8666267961491477
2025-11-01,0.8755212998389642
2025-11-02,0.8834809405968593
2025-11-03,0.8866248507305918
2025-11-04,0.8915887043764896
2025-11-05,0.9079622620823324
2025-11-06,0.9126434423901002
2025-11-07,0.9148564360502839
2025-11-08,0.9162850507843506
2025-11-09,0.9167156987038761
2025-11-10,0.9250268115122431
2025-11-11,0.9223661976378976
2025-11-12,0.9316194496703106
2025-11-13,0.9303497644163968
2025-11-14,0.9313444811250327
2025-11-15,0.9153046884525233
2025-11-16,0.9188789920663765
2025-11-17,0.9215112949812879
2025-11-18,0.9195577206377625
2025-11-19,0.918973436197747
2025-11-20,0.9160897532652834
2025-11-21,0.9131987206725373
2025-11-22,0.9133142442092839
2025-11-23,0.9136140786558673
2025-11-24,0.9150197357208807
2025-11-25,0.911442473956527
2025-11-26,0.913401792121622
2025-11-27,0.9109536422635217
2025-11-28,0.9082822399200388
2025-11-29,0.908406528749982
2025-11-30,0.9080346606747872
2025-12-01,0.9067314679832383
2025-12-02,0.9055691685841398
2025-12-03,0.912693908847184
2025-12-04,0.9068195463808815
2025-12-05,0.9072967288509175
2025-12-08,0.9089633286994991
2025-12-09,0.906904406330358
2025-12-11,0.9052084632861973
2025-12-12,0.9036626149927747
2025-12-13,0.8827437625966217
2025-12-14,0.882832887463612
2025-12-15,0.8741618939242852
2025-12-16,0.8826840826758057
2025-12-17,0.8777707511060665
2025-12-18,0.876532474299498
2025-12-19,0.8755473349621103
2025-12-20,0.8811272504966645
2025-12-21,0.8831866348137305
2025-12-22,0.8859683205446184
2025-12-23,0.889635594868046
2025-12-24,0.889803167962862
2025-12-25,0.8894245796230754
2025-12-26,0.8904407662038587
2025-12-27,0.890408765164246
2025-12-28,0.8911434219763182
2025-12-29,0.887764648995177
2025-12-30,0.8882698351882515
2025-12-31,0.888498778863861
2026-01-01,0.8880502693820581
2026-01-02,0.8882499709975761
2026-01-03,0.8897297724619037
2026-01-04,0.8887623485767491
2026-01-05,0.8885313789997455
2026-01-06,0.8866929067113104
2026-01-07,0.8669926225965155
2026-01-08,0.8629695727879269
2026-01-09,0.8578153989071825
2026-01-10,0.8563603338517487
2026-01-11,0.8560695691748429
2026-01-12,0.8484778881683973
2026-01-13,0.8516023920492539
2026-01-14,0.8611682509393326
2026-01-15,0.8573959777490048
2026-01-16,0.8572050210985054
2026-01-17,0.8699198759797446
2026-01-18,0.8692886218854005
2026-01-19,0.8724246334552228
2026-01-20,0.869325197915057
2026-01-21,0.8789040350710624
2026-01-22,0.8840233777491451
2026-01-23,0.8741327560778376
2026-01-24,0.8711596701598898
2026-01-25,0.8704594953520639
2026-01-26,0.8758243886347726
2026-01-27,0.8829369055755302
2026-01-28,0.882630229211603
2026-01-29,0.8859039148177178
2026-01-30,0.9062771085193826
2026-01-31,0.8846144483184807
2026-02-01,0.8992497981409437
2026-02-02,0.8892322250699529
2026-02-03,0.8895601063727979
2026-02-04,0.8760081716408954
2026-02-05,0.8880028973593762
2026-02-06,0.9062489742255975
2026-02-07,0.9088746595859163
2026-02-08,0.9021440115645485
2026-02-09,0.903319410209843
2026-02-10,0.9002436111612853
2026-02-11,0.9010018842685615
2026-02-12,0.9016358030921677
2026-02-13,0.9014822110562487
2026-02-14,0.9013864918448304
2026-02-15,0.903751344507334
2026-02-16,0.90164308943162
2026-02-17,0.9018501057291132
2026-02-18,0.895331815177329
2026-02-19,0.8953532945706794
2026-02-20,0.8937640323495704
2026-02-21,0.8942020109872442
2026-02-22,0.8941208438662456
2026-02-23,0.8979214043208318
2026-02-24,0.8980649694191973
2026-02-25,0.9002115838990727
2026-02-26,0.9000612529635386
2026-02-27,0.8992911681265854
2026-02-28,0.8982407811204676
2026-03-01,0.8999248695873722
2026-03-02,0.901307537842024
2026-03-03,0.9025722908678248
2026-03-04,0.9019859101253005
2026-03-05,0.9087589795741294
2026-03-06,0.9083785927923338
2026-03-07,0.910234437574672
2026-03-08,0.9133175713983109
2026-03-09,0.9125701228544467
2026-03-10,0.9140785970301376
2026-03-11,0.9141193374640957
2026-03-12,0.9135405941980737
2026-03-13,0.914611715700277
2026-03-14,0.9147548253227804
2026-03-15,0.9121786079076917
2026-03-16,0.913108817201783
2026-03-17,0.9133546389388847
2026-03-18,0.9128711621614771
2026-03-19,0.9154370469351063
2026-03-20,0.9146692962281849
2026-03-21,0.9150162112482421
2026-03-22,0.9153593552486948
2026-03-23,0.9152682238912907
2026-03-24,0.9185085871553953
2026-03-25,0.9183481753576417
2026-03-26,0.9182705084661941
2026-03-27,0.9189451580716077
2026-03-28,0.9194024133666351
2026-03-29,0.9206721672712367
2026-03-30,0.9205947106973524
2026-03-31,0.9132878216431848
2026-04-01,0.9233453016186611
2026-04-02,0.9187235523700144
2026-04-03,0.9279841723682186
2026-04-04,0.9275559279823261
2026-04-05,0.9274894450189077
2026-04-06,0.927551137700362
2026-04-07,0.9117689343823276
2026-04-08,0.9169450627447421
2026-04-09,0.9239063820161406
2026-04-10,0.9294195285329876
2026-04-11,0.9337791698839653
2026-04-12,0.933002528388412
2026-04-13,0.9329830748297296
2026-04-14,0.9373935003232657
2026-04-15,0.9334733064682569
2026-04-16,0.934137673202589
2026-04-17,0.9385668630120275
2026-04-18,0.9400829925047507
2026-04-19,0.9461978739918983
2026-04-20,0.9460930652989622
2026-04-21,0.9478644859321209
2026-04-22,0.9483032089517783
2026-04-23,0.946916004833626
2026-04-24,0.9427419389133577
2026-04-25,0.9423329203516702
2026-04-26,0.9412035088333126
2026-04-27,0.9436340672000217
2026-04-28,0.9455270047208032
2026-04-29,0.9457960539713056
2026-04-30,0.9459103144108978
2026-05-01,0.9446851934078164
2026-05-02,0.9436807213853331
2026-05-03,0.9450049673196611
2026-05-04,0.9409736848780968
2026-05-05,0.9394430281577113
2026-05-06,0.9333364644739199
2026-05-07,0.9340531213053067
2026-05-08,0.9359486646458461
2026-05-09,0.941589049413324
2026-05-10,0.9416428534707146
2026-05-11,0.9430301660495212
2026-05-12,0.9388353576534225
2026-05-13,0.9384822326733702
2026-05-14,0.938520802281902
2026-05-15,0.9367606118844392
2026-05-16,0.9372339165475462
2026-05-17,0.9397342541260092
2026-05-18,0.9339071927565384
2026-05-19,0.9317294341584244
2026-05-20,0.9309698429010717
2026-05-21,0.9302423983772313
2026-05-22,0.9292928543053152
2026-05-23,0.9279358354751245
2026-05-24,0.929502265287787
2026-05-25,0.926807794985249
2026-05-26,0.922621028888267
2026-05-27,0.9217210777517196
2026-05-28,0.9255862707912972
2026-05-29,0.9255809741278858
2026-05-30,0.924821621656862
2026-05-31,0.928309219254622
2026-06-01,0.9301650123515945
2026-06-02,0.8917736535527625
2026-06-03,0.91169634693187
2026-06-04,0.9087187096386741
2026-06-05,0.9073477545895211
2026-06-06,0.8899324303640579
2026-06-07,0.8819590466534479
2026-06-08,0.8853849222632645
2026-06-09,0.886317244958356
2026-06-10,0.8853013345255797
2026-06-11,0.8876853053598862
2026-06-12,0.8884735059537374
2026-06-13,0.8759269559462288
2026-06-14,0.8783662106393479
2026-06-15,0.8801652817794423
2026-06-16,0.8764275690873846
2026-06-17,0.8652832330179846
2026-06-18,0.865331463103099
2026-06-19,0.8668001998964353
2026-06-20,0.8673158203632647
2026-06-21,0.8652203942254275
2026-06-22,0.8668605226847276
2026-06-23,0.8690159995947146
2026-06-24,0.8718880215776754
2026-06-25,0.8728529899435383
2026-06-26,0.8650268483695952
2026-06-27,0.8597483212589426
2026-06-28,0.8596634972870845
2026-06-29,0.8571925846417483
2026-06-30,0.8542678529279157
2026-07-01,0.8523191033167908
2026-07-02,0.8564584529937206
2026-07-03,0.8429816053564991
2026-07-04,0.8493667565182114
2026-07-05,0.851544923588645
2026-07-06,0.854214908240615
2026-07-07,0.8534169275476212
2026-07-08,0.8518626104476962
2026-07-09,0.852303020000791
2026-07-10,0.8544427534478203
2026-07-11,0.8576551969472201
2026-07-12,0.8580324714189916
2026-07-13,0.853870584319026
2026-07-14,0.8568819757517658
2026-07-15,0.8653890854898701
2026-07-16,0.8584686448167396
2026-07-17,0.8579915289088318
2026-07-18,0.8559013175916468
2026-07-19,0.857720820737162
2026-07-20,0.8573668511288539
2026-07-21,0.8583780642912171
2026-07-22,0.8522977594301063
2026-07-23,0.849555287467075
2026-07-24,0.8501524772855088
2026-07-25,0.8479315753757838
2026-07-26,0.8481723626291554
2026-07-27,0.8424593704500364
2026-07-28,0.8471212996647293
2026-07-29,0.8479770929912428
2026-07-30,0.8473629321688586
2026-07-31,0.8465156241657378
2026-08-01,0.8733266358572513
2026-08-02,0.8487274898893591
2026-08-03,0.851926790288077
2026-08-04,0.8408972299380174
2026-08-05,0.8495592969130059
2026-08-06,0.8479024036803903
2026-08-07,0.8453338447854365
2026-08-08,0.8449098181587048
2026-08-09,0.8399264529689509
2026-08-10,0.8407732354914564
2026-08-11,0.8441259584860341
2026-08-12,0.843470290433535
2026-08-13,0.8460857294811751
2026-08-14,0.8423652868097329
2026-08-15,0.8457870100482139
2026-08-16,0.8510868861737849
2026-08-17,0.8414969970462626
2026-08-18,0.8257051889942242
2026-08-19,0.827041443012346
2026-08-20,0.8856609748695582
2026-08-21,0.8492093794740152
2026-08-22,0.8613397054339368
2026-08-23,0.8554995621888567
